id_cliente,nome_cliente,cpf,sexo,cidade,estado,id_tipo_cliente
373,Dr. Cauã Pimenta,836.142.075-44,Feminino,Rio Largo,AL,2
374,Luara Novaes,094.173.625-34,Feminino,Altos,PI,2
375,Ísis Sousa,938.271.056-68,Feminino,Ponta Porã,MS,1
376,Dra. Bárbara Garcia,064.721.853-44,Feminino,Iracema,RR,1
377,Lucas Martins,209.748.613-40,Feminino,Porto Grande,AP,1
378,Liam Moura,321.647.985-46,Masculino,Codó,MA,2
379,Luiz Fernando Câmara,358.261.970-21,Masculino,Uberlândia,MG,2
380,Luiz Felipe Machado,390.528.716-12,Feminino,Ponta Porã,MS,3
381,Larissa Alves,857.302.169-12,Masculino,Barreiras,BA,2
382,Enzo Vargas,890.571.423-41,Feminino,Balsas,MA,1
383,Gustavo Nascimento,612.037.954-16,Masculino,Gurupi,TO,2
384,Felipe Vieira,481.972.356-19,Masculino,Jaru,RO,2
385,Maria Luiza Lopes,506.984.723-65,Masculino,Ponta Porã,MS,1
386,Dra. Ana Clara Sampaio,159.286.074-58,Masculino,Governador Valadares,MG,1
387,Maria Laura Ribeiro,072.415.386-17,Masculino,Feira de Santana,BA,1
388,Cecília da Rosa,502.869.374-92,Masculino,Altos,PI,2
389,Gustavo Henrique Souza,536.941.702-43,Masculino,Bonfim,RR,3
390,Isis Correia,120.643.795-25,Masculino,Caicó,RN,1
391,Carlos Eduardo Costa,975.218.043-41,Masculino,Miracema do Tocantins,TO,2
392,Liam Mendonça,754.891.263-37,Feminino,Jaraguá do Sul,SC,1
393,André Dias,396.271.548-73,Feminino,Alto Alegre,RR,3
394,Maria Alice Vasconcelos,471.859.063-93,Masculino,Simão Dias,SE,1
395,Fernanda da Luz,190.647.325-07,Masculino,Bacabal,MA,3
396,Yuri da Luz,897.512.306-59,Feminino,Paranaíba,MS,3
397,Ravi Montenegro,816.240.975-02,Feminino,São Cristóvão,SE,2
398,Cecilia Machado,298.563.704-00,Masculino,Maracanaú,CE,2
399,Isabel Azevedo,453.081.297-97,Feminino,Goiânia,GO,2
400,Ana Clara Aparecida,514.692.837-19,Masculino,Londrina,PR,2
401,Sr. Valentim da Cunha,639.278.450-00,Feminino,Imperatriz,MA,2
402,Cecilia Macedo,231.459.706-07,Feminino,Guarabira,PB,1
403,Luiz Miguel Pereira,136.720.859-95,Feminino,Oiapoque,AP,2
404,Giovanna Pastor,260.178.459-85,Feminino,Xapuri,AC,1
405,Clara Araújo,249.836.071-96,Feminino,Guarapari,ES,3
406,Henrique Machado,978.163.520-77,Masculino,Vitória,ES,1
407,Sophia da Luz,257.460.139-43,Masculino,Colinas do Tocantins,TO,2
408,Cauê Almeida,386.714.095-20,Feminino,União dos Palmares,AL,3
409,Ana Carolina Viana,891.037.624-40,Feminino,Pelotas,RS,2
410,Mariah Freitas,086.135.249-15,Masculino,Sapé,PB,1
411,Catarina da Cunha,731.245.890-41,Masculino,Feijó,AC,1
412,André Oliveira,810.359.246-33,Masculino,Paranaguá,PR,2
413,Eduardo Lima,948.673.251-55,Masculino,São Cristóvão,SE,1
414,Maria Laura Sá,367.124.985-46,Feminino,Rio Largo,AL,1
415,Manuella Vasconcelos,621.573.908-12,Feminino,Santana,AP,2
416,Maria Liz Viana,580.137.496-57,Masculino,Currais Novos,RN,1
417,Maya Borges,143.208.569-70,Masculino,Pelotas,RS,1
418,Stephany da Paz,902.536.841-70,Feminino,Ceará-Mirim,RN,1
419,Arthur Gabriel Viana,983.410.267-40,Feminino,Caucaia,CE,2
420,Caio da Mota,659.341.027-61,Masculino,Vitória do Jari,AP,2
421,Yan da Paz,859.621.437-28,Feminino,Lucas do Rio Verde,MT,1
422,Alana da Luz,261.408.975-30,Feminino,Ponta Porã,MS,2
423,Jade Nascimento,947.386.152-46,Masculino,Campinas,SP,1
424,Natália Pastor,071.293.865-68,Feminino,Capela,SE,2
425,Dr. Luiz Gustavo Moreira,804.129.356-51,Feminino,Salvador,BA,1
426,Yuri Cavalcanti,758.142.690-49,Feminino,Gurupi,TO,2
427,Gabriela da Costa,349.165.207-34,Masculino,Novo Hamburgo,RS,2
428,Bruno Rocha,708.632.415-90,Masculino,Pedra Branca do Amapari,AP,1
429,Emilly Teixeira,846.197.025-01,Feminino,Rio Largo,AL,3
430,Ágatha Andrade,856.791.304-75,Feminino,Balsas,MA,1
431,Sr. Anthony Gabriel Rocha,361.284.507-17,Masculino,Goiânia,GO,2
432,João Felipe Melo,958.137.642-91,Masculino,Paço do Lumiar,MA,3
433,Dr. João Lucas Machado,293.608.147-50,Feminino,Rolim de Moura,RO,1
434,Fernanda Casa Grande,270.135.694-61,Feminino,Abaetetuba,PA,2
435,Letícia da Cunha,806.951.734-48,Feminino,Contagem,MG,2
436,Aylla Machado,549.287.610-49,Masculino,Aquidauana,MS,1
437,Camila Ferreira,932.675.481-28,Masculino,Itajaí,SC,1
438,Sra. Anna Liz Garcia,947.516.283-64,Masculino,Cascavel,PR,1
439,Bruno Castro,539.276.481-91,Feminino,Betim,MG,1
440,Pedro Miguel Vasconcelos,587.319.062-30,Masculino,Maranguape,CE,1
441,Isis Souza,132.805.496-98,Feminino,Chapecó,SC,2
442,Miguel Moura,194.780.356-57,Feminino,Goiânia,GO,1
443,João Miguel Macedo,298.067.413-31,Masculino,Aquidauana,MS,2
444,Júlia Novaes,728.463.591-64,Feminino,Sena Madureira,AC,2
445,Dr. Vitor Hugo da Conceição,174.236.950-25,Feminino,Palmeira dos Índios,AL,1
446,Vicente Teixeira,254.370.619-43,Masculino,Nova Andradina,MS,3
447,Pedro da Rocha,930.421.856-05,Feminino,Parnamirim,RN,2
448,Isadora Castro,693.207.184-31,Masculino,Sidrolândia,MS,2
449,Vitor da Mata,631.792.045-16,Feminino,Campo Maior,PI,1
450,Milena da Mata,973.201.568-30,Masculino,Vila Velha,ES,1
451,Cauã da Paz,427.501.638-62,Masculino,Garanhuns,PE,1
452,Helena Fernandes,647.230.985-00,Masculino,Luziânia,GO,2
453,João Felipe Vasconcelos,617.892.304-03,Feminino,Macaíba,RN,2
454,Srta. Maria Isis Vargas,730.189.652-21,Masculino,Taguatinga,DF,1
455,Luana Duarte,201.936.758-03,Feminino,Santa Rita,PB,3
456,Helena Camargo,365.012.879-95,Masculino,Porto Grande,AP,2
457,Asafe Pacheco,725.601.439-25,Feminino,Guarapuava,PR,1
458,Maitê Teixeira,095.714.836-48,Masculino,Juazeiro do Norte,CE,2
459,Liam Novais,573.098.246-10,Masculino,Manacapuru,AM,2
460,Asafe Mendonça,784.953.120-50,Feminino,Ribeirão Preto,SP,1
461,Marcela Duarte,742.081.359-05,Masculino,Guarabira,PB,1
462,Maria Clara Marques,086.519.234-06,Feminino,Mazagão,AP,1
463,Sr. Vitor Gabriel Gomes,387.641.259-55,Masculino,Barras,PI,2
464,Luna Camargo,189.075.632-68,Feminino,Juazeiro,BA,2
465,Evelyn Brito,067.485.291-58,Masculino,Guarabira,PB,1
466,Brayan Albuquerque,371.950.268-68,Masculino,Lagarto,SE,1
467,Sr. João Felipe Moura,014.987.632-78,Feminino,Araguaína,TO,2
468,Maria Isis Correia,389.451.720-41,Masculino,Juazeiro do Norte,CE,1
469,Maria Alice Rocha,761.984.325-64,Masculino,Aquidauana,MS,3
470,Eduarda Nascimento,975.246.813-64,Feminino,Rio Verde,GO,2
471,Sra. Isabella Nunes,836.742.519-73,Masculino,Itabuna,BA,2
472,Agatha Silveira,049.812.753-23,Masculino,Picos,PI,2
473,Levi Almeida,482.063.759-29,Feminino,Quixadá,CE,2
474,Luiz Otávio Pacheco,394.620.857-65,Masculino,Miracema do Tocantins,TO,1
475,Srta. Lunna Vieira,729.654.081-85,Feminino,Macapá,AP,3
476,Mateus Barros,058.637.942-83,Feminino,Vilhena,RO,2
477,Maria Helena Aragão,480.295.137-04,Feminino,Natal,RN,2
478,Benicio Rocha,671.832.504-07,Feminino,Cacoal,RO,2
479,Sr. Renan Oliveira,086.293.475-38,Masculino,Bacabal,MA,1
480,Rodrigo Novais,376.541.802-17,Feminino,Maranguape,CE,1
481,Pedro Duarte,918.536.270-03,Feminino,Gama,DF,2
482,Dr. Apollo Vargas,425.936.170-80,Feminino,Gravataí,RS,2
483,Guilherme Rodrigues,521.096.784-02,Masculino,Rondonópolis,MT,2
484,Anthony Gabriel Fernandes,147.302.985-60,Feminino,Juiz de Fora,MG,2
485,Yago Moreira,487.951.063-75,Masculino,Patos,PB,1
486,Enzo Gabriel Araújo,439.086.712-13,Feminino,Açailândia,MA,3
487,Maria Cecília Caldeira,046.138.972-03,Feminino,Serra,ES,2
488,Yasmin Borges,237.450.681-90,Feminino,Ceilândia,DF,2
489,Dr. Matteo Souza,205.796.481-76,Masculino,Petrolina,PE,2
490,José Miguel Gomes,084.162.379-13,Masculino,Primavera do Leste,MT,2
491,Mateus Moreira,936.147.852-46,Masculino,Santa Maria,DF,1
492,Ágatha Cardoso,329.618.570-40,Feminino,Bacabal,MA,2
493,Eduarda Dias,189.726.045-85,Masculino,Balsas,MA,1
494,Liz Macedo,423.015.689-89,Feminino,Santarém,PA,3
495,Isabel Peixoto,390.278.164-50,Feminino,Tobias Barreto,SE,1
496,Dra. Maria Fernanda Cirino,678.195.403-20,Feminino,Marechal Deodoro,AL,2
497,João Gabriel Jesus,398.017.425-50,Feminino,Cascavel,PR,1
498,Isadora Lima,609.523.874-92,Masculino,Nossa Senhora da Glória,SE,1
499,Mirella Aparecida,386.504.927-38,Feminino,Feira de Santana,BA,1
500,João Vitor Macedo,648.319.270-31,Masculino,São José dos Pinhais,PR,2
501,Dra. Cecília Martins,718.945.632-55,Masculino,Currais Novos,RN,1
502,Dr. Apollo Cavalcanti,739.025.146-80,Feminino,Maceió,AL,1
503,Danilo Santos,751.483.962-37,Masculino,Ribeirão Preto,SP,2
504,Enzo Gabriel Farias,928.615.047-49,Feminino,Currais Novos,RN,1
505,Pietro da Paz,219.804.756-01,Feminino,Itapipoca,CE,3
506,Sara Nogueira,073.148.562-90,Feminino,Belford Roxo,RJ,2
507,André da Cruz,843.015.629-15,Masculino,Passo Fundo,RS,1
508,Diogo Andrade,945.067.382-92,Feminino,Naviraí,MS,2
509,Larissa Pimenta,982.354.706-83,Masculino,Niterói,RJ,2
510,Lorenzo Freitas,619.740.285-85,Masculino,Assu,RN,1
511,João Guilherme Farias,863.514.072-90,Masculino,Florianópolis,SC,2
512,Laura Lima,954.768.201-67,Feminino,Pedro II,PI,2
513,Sara Monteiro,234.105.768-35,Masculino,Camaçari,BA,1
514,Srta. Maria Vitória Jesus,058.471.923-04,Feminino,Brasília,DF,1
515,Sra. Jade Vieira,148.762.039-03,Feminino,Lauro de Freitas,BA,2
516,Dr. Arthur Cavalcanti,358.796.024-00,Masculino,Pedro II,PI,3
517,Daniela Pires,785.360.291-02,Feminino,Pelotas,RS,2
518,Zoe Almeida,358.012.674-17,Feminino,Pacaraima,RR,2
519,Yasmin Cavalcante,962.407.835-10,Feminino,Maranguape,CE,3
520,Noah Borges,735.821.906-68,Feminino,São José dos Pinhais,PR,2
521,Sr. Guilherme Borges,780.634.195-10,Masculino,Assu,RN,1
522,Valentina das Neves,521.647.980-58,Feminino,Formosa,GO,1
523,Maria Julia Silva,810.274.596-76,Feminino,São Cristóvão,SE,2
524,Cauã Moreira,409.512.683-33,Feminino,Governador Valadares,MG,1
525,Vitor Dias,714.862.039-22,Feminino,Imperatriz,MA,2
526,Vitor Hugo Ferreira,854.192.607-94,Masculino,Sorriso,MT,3
527,Lucca Nogueira,702.836.415-17,Masculino,São Luís,MA,1
528,Paulo Gonçalves,275.961.043-80,Feminino,Sidrolândia,MS,2
529,Ravi Lucca Brito,749.315.826-64,Feminino,Samambaia,DF,2
530,Dr. Fernando Sampaio,597.308.641-01,Masculino,Cascavel,PR,1
531,Nicole Cavalcante,452.903.816-51,Masculino,Vitória,ES,2
532,Vitor Martins,693.418.572-28,Feminino,Vilhena,RO,1
533,Luigi Costela,968.427.105-02,Masculino,Governador Valadares,MG,1
534,Dra. Raquel Camargo,975.403.162-25,Masculino,Mâncio Lima,AC,3
535,Cauê Rodrigues,965.370.482-65,Masculino,Cametá,PA,2
536,Agatha Sá,297.483.605-47,Masculino,São Cristóvão,SE,1
537,Luiza da Rosa,946.520.871-01,Masculino,Nossa Senhora do Socorro,SE,2
538,Juan Araújo,580.794.261-20,Masculino,Curitiba,PR,3
539,Isaac Lopes,965.738.410-93,Masculino,Santarém,PA,3
540,Emanuella Melo,236.798.140-03,Masculino,Guaraí,TO,2
541,Anthony Barbosa,027.531.964-43,Masculino,Criciúma,SC,3
542,Mariana Pinto,276.435.908-00,Feminino,Santa Inês,MA,2
543,Alana Oliveira,734.895.206-29,Feminino,Bacabal,MA,3
544,Rafaela Santos,517.908.246-30,Masculino,Jequié,BA,2
545,Aurora da Cruz,714.902.586-20,Feminino,Campinas,SP,1
546,Olivia Oliveira,569.827.103-86,Masculino,Cacoal,RO,2
547,Dra. Joana Araújo,720.584.916-02,Masculino,Chapecó,SC,2
548,Davi Lucas Montenegro,148.972.560-11,Feminino,Quixadá,CE,3
549,Srta. Emanuella Pastor,275.619.830-77,Masculino,Guaraí,TO,2
550,Ana Beatriz Fernandes,128.635.409-98,Masculino,Várzea Grande,MT,1
551,Dra. Eloah Costela,950.827.431-04,Masculino,Paulista,PE,3
552,Olívia da Rosa,783.956.410-01,Feminino,Valparaíso de Goiás,GO,1
553,Maya Albuquerque,476.529.031-06,Masculino,Betim,MG,2
554,Júlia Farias,491.258.370-79,Masculino,Águas Lindas de Goiás,GO,2
555,Dra. Evelyn Moreira,529.407.631-43,Masculino,Rorainópolis,RR,2
556,Vinicius Caldeira,753.826.104-44,Feminino,Primavera do Leste,MT,3
557,Ayla Araújo,931.506.784-39,Feminino,Caxias do Sul,RS,2
558,Francisco da Cunha,471.532.698-19,Masculino,Paranaíba,MS,1
559,Enrico Vasconcelos,140.362.798-31,Feminino,Olinda,PE,2
560,Pedro Lucas Azevedo,736.158.049-10,Masculino,Bragança,PA,3
561,Cauê Macedo,410.769.285-01,Masculino,Itabaiana,SE,2
562,Clarice Rezende,096.217.348-78,Feminino,União,PI,2
563,Rebeca Mendes,691.470.325-61,Masculino,Amapá,AP,1
564,Vitor Gabriel Fogaça,546.097.231-07,Feminino,Volta Redonda,RJ,1
565,Raul Teixeira,432.908.167-96,Masculino,União,PI,1
566,Luiz Henrique Mendonça,173.906.528-02,Feminino,Passo Fundo,RS,2
567,Maria Julia Azevedo,847.930.615-75,Feminino,São Paulo,SP,2
568,Sr. Nathan Campos,387.541.602-35,Feminino,Sapé,PB,1
569,Srta. Rebeca Rezende,079.156.832-68,Feminino,Mucajaí,RR,2
570,Calebe Marques,921.605.384-42,Masculino,Goiânia,GO,2
571,Guilherme Lima,569.074.138-84,Masculino,São Miguel dos Campos,AL,1
572,Erick Farias,194.836.250-33,Masculino,Curitiba,PR,3
573,Isabelly Pacheco,021.654.398-33,Masculino,Recife,PE,1
574,Anna Liz Abreu,021.564.873-08,Feminino,Lagarto,SE,2
575,Srta. Gabrielly Casa Grande,487.315.026-44,Feminino,Nova Andradina,MS,1
576,Sra. Aurora Pires,456.091.872-49,Masculino,Várzea Grande,MT,2
577,Maria Cecília Teixeira,893.751.206-86,Feminino,Rolim de Moura,RO,1
578,Dom Rodrigues,792.150.486-85,Masculino,Picos,PI,2
579,Gustavo Henrique Lopes,457.068.192-11,Feminino,Palmas,TO,2
580,Sophie Camargo,137.462.809-31,Feminino,Guarabira,PB,1
581,Daniel Duarte,319.578.602-86,Feminino,Porto Nacional,TO,1
582,Raquel Aragão,623.471.590-70,Masculino,Itabuna,BA,1
583,Evelyn Pires,543.210.897-60,Masculino,São Miguel dos Campos,AL,2
584,Ravi Lucca Marques,625.184.970-30,Masculino,Cariacica,ES,1
585,Heloísa Borges,687.914.352-00,Masculino,Sapé,PB,2
586,Paulo Sousa,395.841.720-50,Masculino,Vitória,ES,1
587,Ana Clara Aparecida,780.346.529-38,Masculino,Ponta Grossa,PR,2
588,Sabrina da Costa,180.563.974-93,Masculino,Jequié,BA,3
589,Isaque Ramos,107.529.368-59,Feminino,Miracema do Tocantins,TO,1
590,Nicole Vargas,269.873.054-47,Masculino,Linhares,ES,3
591,Lívia Moura,046.728.159-94,Masculino,Parauapebas,PA,1
592,Lívia Sousa,085.963.217-21,Masculino,Jaru,RO,2
593,Dr. Erick Ramos,813.926.054-15,Feminino,Nova Andradina,MS,2
594,Dra. Giovanna Sá,358.249.607-47,Feminino,Viamão,RS,1
595,Dr. Rael Mendonça,891.354.276-55,Feminino,Rondonópolis,MT,2
596,Ana Luiza Correia,718.392.064-03,Masculino,Cariacica,ES,1
597,Daniel Sampaio,279.614.058-01,Feminino,Ribeirão Preto,SP,3
598,Ágatha Cardoso,756.380.249-56,Feminino,Bragança,PA,2
599,Igor Moreira,569.782.341-09,Masculino,Linhares,ES,1
600,Liz Nunes,249.671.385-19,Masculino,Sousa,PB,1
601,Diogo Fogaça,472.916.803-87,Masculino,União dos Palmares,AL,1
602,Dra. Daniela Castro,310.248.956-70,Masculino,Oiapoque,AP,2
603,Gustavo Novais,058.123.674-26,Feminino,Caruaru,PE,3
604,Apollo Guerra,729.810.635-02,Masculino,São Luís,MA,1
605,Lavínia Sá,927.850.346-00,Feminino,Joinville,SC,2
606,Bruna das Neves,063.729.548-00,Feminino,Cachoeiro de Itapemirim,ES,2
607,Valentina Câmara,430.798.621-04,Feminino,Aracruz,ES,1
608,Samuel Dias,980.523.164-05,Feminino,Lucas do Rio Verde,MT,2
609,Dr. Marcelo Albuquerque,458.239.071-41,Feminino,Codó,MA,1
610,Sra. Melina da Paz,268.145.039-05,Feminino,Campina Grande,PB,2
611,Renan Moura,516.073.289-68,Feminino,Estância,SE,3
612,Nicole Santos,923.178.506-03,Masculino,Uberaba,MG,1
613,Liz Monteiro,873.061.249-78,Feminino,Blumenau,SC,1
614,João Pedro Leão,273.069.851-59,Masculino,Caxias,MA,1
615,Rafaela Nunes,647.502.913-07,Feminino,Barra do Garças,MT,2
616,Ana Laura Casa Grande,572.810.693-59,Feminino,São José dos Pinhais,PR,1
617,Maria Alice Aragão,491.875.023-05,Feminino,Jaraguá do Sul,SC,2
618,Luna Dias,495.087.263-00,Feminino,Juazeiro do Norte,CE,2
619,Valentim da Paz,576.210.948-85,Masculino,Iguatu,CE,3
620,Vinicius Nascimento,816.305.947-84,Masculino,Teresina,PI,2
621,Dr. Luiz Miguel Carvalho,785.192.043-41,Feminino,Palmas,TO,2
622,Davi Lucas Sales,234.165.078-35,Masculino,Camaçari,BA,1
623,Antony Vasconcelos,760.195.483-84,Feminino,Tarauacá,AC,2
624,Augusto Azevedo,401.689.725-49,Feminino,Marechal Deodoro,AL,2
625,Luiz Fernando Alves,124.785.960-67,Feminino,Pacaraima,RR,1
626,Ana Lívia Brito,903.512.648-33,Feminino,Rio Branco,AC,2
627,Srta. Hadassa Montenegro,752.380.169-21,Feminino,Cascavel,PR,1
628,Hadassa Moraes,361.820.945-24,Masculino,Guarulhos,SP,1
629,Maria Cecília Santos,480.723.615-62,Feminino,Picos,PI,1
630,Luana Rodrigues,736.281.049-04,Feminino,Colinas do Tocantins,TO,1
631,Anthony Gabriel Rocha,716.340.598-75,Feminino,Porto Grande,AP,3
632,Bella Sousa,215.896.307-77,Masculino,Nova Iguaçu,RJ,3
633,Sara da Mota,946.238.517-37,Masculino,Imperatriz,MA,2
634,Rafael Caldeira,147.395.062-70,Feminino,Tartarugalzinho,AP,1
635,Theo Rocha,026.458.139-33,Masculino,Maceió,AL,2
636,Vicente Vargas,793.258.461-28,Feminino,Cabo de Santo Agostinho,PE,2
637,Manuela Nogueira,809.376.412-78,Masculino,São Gonçalo,RJ,3
638,Natália Andrade,024.513.796-34,Feminino,Cariacica,ES,3
639,Sra. Raquel Teixeira,178.349.052-79,Feminino,Goiânia,GO,3
640,Maria Flor Pimenta,549.068.731-20,Masculino,Paranaguá,PR,2
641,Sr. Luigi Garcia,165.238.047-71,Masculino,Belo Horizonte,MG,3
642,Isaac Ramos,418.620.593-06,Feminino,Tobias Barreto,SE,3
643,Lunna Andrade,768.203.519-68,Feminino,Quixadá,CE,1
644,Maria Julia Duarte,917.058.243-23,Masculino,Normandia,RR,1
645,Kaique Fonseca,637.504.182-17,Feminino,Campinas,SP,2
646,Kaique Oliveira,631.540.279-80,Masculino,Arapiraca,AL,1
647,Vitória Melo,635.902.418-70,Feminino,Sete Lagoas,MG,2
648,Oliver Guerra,487.591.023-14,Feminino,Estância,SE,1
649,Sara Cunha,746.850.132-71,Feminino,Ribeirão Preto,SP,2
650,Isaque Cassiano,468.201.397-13,Feminino,Foz do Iguaçu,PR,1
651,Elisa da Cunha,936.107.452-07,Masculino,Amapá,AP,1
652,Ravi Mendonça,869.501.437-10,Masculino,Caxias do Sul,RS,1
653,José Pedro Vieira,482.503.697-00,Feminino,Rondonópolis,MT,2
654,Dr. Benício Jesus,516.798.402-58,Feminino,Dourados,MS,1
655,Valentina da Cunha,713.402.698-13,Masculino,Sousa,PB,2
656,Dra. Isabela Lima,321.768.954-28,Feminino,Feira de Santana,BA,1
657,Ana Laura Mendonça,851.243.960-24,Masculino,Guarapuava,PR,2
658,Diogo Fonseca,754.089.623-00,Masculino,Cruzeiro do Sul,AC,1
659,Dra. Isabella da Cunha,864.592.073-56,Feminino,Nova Cruz,RN,2
660,Maria Julia Albuquerque,648.012.593-24,Masculino,Feijó,AC,1
661,Luiza Vargas,604.983.721-03,Masculino,Lages,SC,3
662,Dr. Carlos Eduardo Castro,481.239.670-04,Feminino,Volta Redonda,RJ,1
663,Francisco Pires,720.318.469-22,Feminino,Juazeiro do Norte,CE,1
664,Emanuel da Cruz,826.793.450-29,Feminino,Olinda,PE,1
665,Erick Rodrigues,954.103.286-98,Masculino,Valparaíso de Goiás,GO,1
666,Heloisa Almeida,083.971.256-12,Feminino,Ponta Porã,MS,3
667,Murilo Pinto,642.071.938-04,Masculino,Nova Cruz,RN,1
668,Sabrina Campos,398.625.710-12,Feminino,Itabuna,BA,1
669,Gabrielly Peixoto,349.716.508-57,Feminino,Sete Lagoas,MG,1
670,Isaac Pinto,735.498.061-75,Masculino,Sousa,PB,1
671,Lorenzo Sales,639.584.207-29,Masculino,Paço do Lumiar,MA,2
672,Ana Liz Aragão,537.249.081-05,Feminino,Paulista,PE,1
673,Maria Helena da Rosa,652.409.138-89,Feminino,Betim,MG,2
674,Sabrina Fernandes,721.854.309-04,Feminino,Nova Iguaçu,RJ,1
675,Levi Aparecida,274.593.618-28,Masculino,Guaraí,TO,1
676,Luara Lopes,257.614.309-16,Masculino,Volta Redonda,RJ,1
677,Benjamim da Conceição,207.913.485-04,Masculino,Jaraguá do Sul,SC,3
678,Pedro Miguel Fogaça,879.301.546-10,Masculino,Bayeux,PB,2
679,João Miguel Cirino,284.756.190-02,Masculino,Guaraí,TO,2
680,Emilly Leão,137.502.698-40,Masculino,Cacoal,RO,1
681,Maria Fernanda Pastor,152.063.497-80,Masculino,Viamão,RS,2
682,Alana Farias,075.864.192-30,Feminino,Sapé,PB,2
683,Larissa Duarte,016.932.875-95,Feminino,Guarapuava,PR,3
684,Antônio Costela,268.951.047-20,Feminino,Curitiba,PR,2
685,Luana Rodrigues,925.708.134-60,Masculino,São Leopoldo,RS,2
686,Olívia da Mata,961.832.754-09,Feminino,Manacapuru,AM,2
687,Asafe Moraes,573.961.820-77,Feminino,Quixadá,CE,1
688,Ravi Lucca Lopes,174.962.583-00,Feminino,Estância,SE,3
689,Benicio Novaes,109.435.872-04,Masculino,Manaus,AM,1
690,Dr. Bruno Vargas,801.563.794-57,Masculino,Altos,PI,2
691,Bryan Leão,457.683.210-71,Masculino,Sousa,PB,1
692,Francisco Barros,941.380.576-84,Feminino,Campo Grande,MS,2
693,Enzo Gabriel Rezende,796.854.312-64,Masculino,Ananindeua,PA,1
694,Dra. Maria Laura da Rosa,128.096.473-13,Masculino,Ponta Porã,MS,1
695,Gustavo Henrique Mendes,236.754.108-62,Masculino,União,PI,1
696,Clara Melo,601.793.458-93,Feminino,Cabedelo,PB,1
697,Isabelly Costa,460.275.318-35,Feminino,Arapiraca,AL,1
698,Dra. Lavínia Andrade,769.485.302-65,Masculino,Ji-Paraná,RO,2
699,Allana Lima,951.283.407-32,Masculino,São José,SC,2
700,Manuella Machado,602.751.349-70,Feminino,Ipatinga,MG,1
701,Thiago Câmara,957.123.486-91,Masculino,Guarapari,ES,2
702,Elisa Pinto,341.597.802-88,Masculino,Jaru,RO,1
703,Rebeca Brito,674.198.035-01,Masculino,Sapé,PB,1
704,Luiz Henrique Rocha,290.678.354-47,Masculino,Canoas,RS,1
705,Henry Gabriel Mendonça,458.609.273-47,Masculino,São Gonçalo,RJ,2
706,Srta. Maysa Marques,198.640.532-05,Masculino,Naviraí,MS,1
707,Luiz Miguel Castro,478.501.296-01,Feminino,Trindade,GO,2
708,Guilherme Macedo,603.972.458-74,Masculino,Caicó,RN,2
709,João Felipe Freitas,653.147.908-66,Masculino,Naviraí,MS,2
710,Maria Luísa Marques,850.317.469-39,Masculino,Paraíso do Tocantins,TO,3
711,Dr. Enzo Lopes,069.581.724-85,Masculino,Caracaraí,RR,1
712,Maria Liz Rodrigues,845.206.193-51,Masculino,Imperatriz,MA,1
713,Gabrielly Nogueira,975.683.140-57,Masculino,Barras,PI,1
714,Vitor Gabriel Farias,624.107.839-96,Feminino,Campos dos Goytacazes,RJ,1
715,Eduarda Almeida,084.123.957-60,Masculino,Machadinho d'Oeste,RO,2
716,Dr. Thiago Fogaça,109.324.875-05,Masculino,Maringá,PR,2
717,Vitor Peixoto,354.287.169-91,Masculino,Crato,CE,2
718,Isadora Caldeira,583.627.041-44,Masculino,Campo Grande,MS,2
719,Anna Liz Borges,062.318.957-77,Feminino,Guaraí,TO,3
720,Stella Vasconcelos,647.539.821-73,Feminino,Cametá,PA,1
721,Diego Montenegro,278.154.093-50,Masculino,Olinda,PE,1
722,Olívia Andrade,285.043.671-26,Feminino,São Bernardo do Campo,SP,1
723,Lavínia Aparecida,821.965.473-28,Feminino,Aracruz,ES,1
724,Diego Casa Grande,960.281.453-51,Masculino,Petrópolis,RJ,2
725,Davi Novaes,510.364.298-06,Feminino,São Gonçalo,RJ,1
726,Dr. Renan Silveira,928.453.671-55,Feminino,Curitiba,PR,2
727,Luan Borges,968.132.047-69,Masculino,Ponta Grossa,PR,3
728,Sra. Aurora Cavalcante,041.589.726-20,Masculino,São José,SC,1
729,Stephany Correia,780.954.163-39,Masculino,Bayeux,PB,1
730,Joaquim Santos,971.645.280-20,Masculino,Campina Grande,PB,2
